Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818401,6818401,6038,30.7,65.1,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818402,6818402,6038,30.5,63.5,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818403,6818403,6038,30.7,61.7,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818404,6818404,6038,30.4,60,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818405,6818405,6038,26.4,52,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818406,6818406,6038,60.7,63.8,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818407,6818407,6038,30.5,56.5,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818408,6818408,6038,30.8,57.6,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818409,6818409,6038,30.4,56,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818410,6818410,6038,30.5,56.7,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818411,6818411,6038,30.6,54.9,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818412,6818412,6038,30.5,55.6,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818413,6818413,6038,30.6,55.6,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818414,6818414,6038,30.3,54,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818415,6818415,6038,30.4,55.1,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818416,6818416,6038,30.7,56.2,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818417,6818417,6038,30.3,55.7,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818418,6818418,6038,30.6,55.4,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818419,6818419,6038,30.5,55.1,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818420,6818420,6038,30.6,55.2,0,0,5/7/2025
C1B4428-1/0,D68184,CTIC - CREATIVE TICKING,006818421,6818421,6038,35,63.7,0,0,5/7/2025
C1B3799-2/0,D68192,CTIC - CREATIVE TICKING,006819211,6819211,143B,39.1,41.4,0,0,5/9/2025
C1B3799-2/0,D68192,CTIC - CREATIVE TICKING,006819213,6819213,143B,45.6,47.3,0,0,5/9/2025
C1B3799-2/0,D68192,CTIC - CREATIVE TICKING,006819214,6819214,143B,45.5,47.5,0,0,5/9/2025
C1B3799-2/0,D68192,CTIC - CREATIVE TICKING,006819215,6819215,143B,45.6,47,0,0,5/9/2025
CT2819-1/0,D68200,CTIC - CREATIVE TICKING,006820010,6820010,801,38.6,51.8,0,0,5/19/2025
CT2819-1/0,D68200,CTIC - CREATIVE TICKING,006820011,6820011,801,40.3,54.3,0,0,5/19/2025
CT2819-1/0,D68200,CTIC - CREATIVE TICKING,006820021,6820021,801,25,31.4,0,0,5/19/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821001,31,P5-P6,35,25.9,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821002,32,P5-P6,26,19.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821003,34,P5-P6,14,10.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821004,44,P5-P6,24,18.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821005,45,P5-P6,22,16.2,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821006,46,P5-P6,25,18.8,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821007,47,P5-P6,31,23.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821008,48,P5-P6,20,14.8,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821009,49,P5-P6,25,18.6,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821010,50,P5-P6,25,18.6,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821011,51,P5-P6,25,19,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821012,52,P5-P6,38,28.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821013,53,P5-P6,26,19.6,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821014,54,P5-P6,20,14.9,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821015,55,P5-P6,21,15.5,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821016,56,P5-P6,26,19.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821017,57,P5-P6,27,20.3,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821018,58,P5-P6,26,19.2,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821019,59,P5-P6,26,19.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821020,60,P5-P6,22,16.2,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821021,61,P5-P6,25,18.6,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821022,62,P5-P6,18,13.4,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821023,63,P5-P6,21,15.4,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821024,64,P5-P6,22,16.4,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821025,65,P5-P6,31,22.9,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821026,66,P5-P6,20,14.7,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821027,67,P5-P6,26,19.6,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821028,68,P5-P6,27,20,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821029,69,P5-P6,20,14.7,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821030,70,P5-P6,25,18.9,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821031,71,P5-P6,25,19,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821032,72,P5-P6,29,21.4,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821033,73,P5-P6,24,17.9,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821034,74,P5-P6,23,17.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821035,75,P5-P6,26,19.1,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821036,76,P5-P6,26,19.4,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821037,77,P5-P6,20,14.9,0,0,6/27/2025
2140391/FF,D68210,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821038,78,P5-P6,26,19.1,0,0,6/27/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821101,9066,GP002,41,21.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821102,9067,GP002,37,18.9,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821103,9069,GP002,40,20.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821104,9073,GP002,45,23.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821105,9074,GP002,41,21,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821106,9075,GP002,41,20.8,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821107,9079,GP002,31,16.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821108,9080,GP002,36,18.3,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821109,9081,GP002,33,16.7,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821110,9082,GP002,26,13.2,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821111,9083,GP002,40,20.4,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821112,9084,GP002,38,19.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821113,9085,GP002,44,22.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821114,9086,GP002,32,16.4,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821115,9087,GP002,41,21.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821116,9088,GP002,41,21.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821117,9089,GP002,39,20.3,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821118,9090,GP002,14,7,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821119,9091,GP002,36,18.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821120,9092,GP002,32,16.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821121,9093,GP002,42,21.4,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821122,9094,GP002,34,17.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821123,9095,GP002,38,19.4,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821124,9096,GP002,40,20.7,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821125,9097,GP002,40,20.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821126,9098,GP002,39,20.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821127,9099,GP002,20,10.1,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821128,9100,GP002,40,20.3,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821129,9101,GP002,42,21.6,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821130,9102,GP002,41,20.9,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821131,9103,GP002,36,18.4,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821132,9104,GP002,40,20.3,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821133,9105,GP002,39,20,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821134,9106,GP002,40,20.7,0,0,7/21/2025
2140390/FF,D68211,"CFAB - CREATIVE FABRIC SERVICE, LLC",006821135,9107,GP002,44,22.5,0,0,7/21/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821511,6821511,A80,23,45.2,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821512,6821512,A80,22.3,43.4,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821513,6821513,A80,22.2,43.6,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821514,6821514,A80,22,42.7,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821515,6821515,A80,22.9,44.5,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821516,6821516,A80,22.3,42.9,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821517,6821517,A80,23.8,46.1,0,0,5/14/2025
CEE3837-1/0,D68215,CTIC - CREATIVE TICKING,006821519,6821519,A80,12,24,0,0,5/14/2025
C1B4033-1/0,D68222,CTIC - CREATIVE TICKING,006822208,6822208,829,50.2,53.2,0,0,5/14/2025
C1B4033-1/0,D68222,CTIC - CREATIVE TICKING,006822209,6822209,829,50.2,54,0,0,5/14/2025
C1B4033-1/0,D68222,CTIC - CREATIVE TICKING,006822210,6822210,829,50.3,54.2,0,0,5/14/2025
C1B4033-1/0,D68222,CTIC - CREATIVE TICKING,006822211,6822211,829,50.6,54.1,0,0,5/14/2025
C1B4033-1/0,D68222,CTIC - CREATIVE TICKING,006822212,6822212,829,50.2,53.8,0,0,5/14/2025
C1B4033-1/0,D68222,CTIC - CREATIVE TICKING,006822214,6822214,829,50.4,52.1,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822905,6822905,2058C,45.3,47.1,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822906,6822906,2058C,45.3,47.2,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822907,6822907,2058C,45.6,47.5,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822908,6822908,2058C,45.3,46.7,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822909,6822909,2058C,45.7,46.9,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822910,6822910,2058C,45.5,46.6,0,0,5/14/2025
C1B3799-2/0,D68229,CTIC - CREATIVE TICKING,006822911,6822911,2058C,46.7,48,0,0,5/14/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823801,6823801,6092,32,41.3,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823802,6823802,6092,35,45.3,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823803,6823803,6092,35.3,44,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823804,6823804,6092,39.5,49.2,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823805,6823805,6092,40,50.1,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823806,6823806,6092,40.1,52.7,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823807,6823807,6092,34.8,44.8,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823808,6823808,6092,40,56,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823809,6823809,6092,40.5,51.4,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823810,6823810,6092,32.3,41,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823811,6823811,6092,40.4,52.4,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823813,6823813,6092,40,56,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823814,6823814,6092,37.4,47.4,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823816,6823816,6092,36.9,47.1,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823817,6823817,6092,40.2,52,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823818,6823818,6092,40.5,52.2,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823819,6823819,6092,37,46.7,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823820,6823820,6092,40.1,51.1,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823821,6823821,6092,40.2,50.9,0,0,5/16/2025
CT2819-1/0,D68238,CTIC - CREATIVE TICKING,006823822,6823822,6092,33,40.2,0,0,5/16/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824401,6824401,B914,45.4,56.7,0,0,5/14/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824402,6824402,B914,45.5,52.9,0,0,5/14/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824403,6824403,B914,45.3,52.4,0,0,5/14/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824404,6824404,B914,45.3,52.1,0,0,5/14/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824405,6824405,B914,41.1,47.1,0,0,5/14/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824406,6824406,B914,45.3,53.8,0,0,5/14/2025
C1B4033-1/0,D68244,CTIC - CREATIVE TICKING,006824411,6824411,B914,35.9,42.6,0,0,5/14/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824501,6824501,3064C,24,58,10,2,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824502,6824502,3064C,24,58,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824503,6824503,3064C,24,58,11,1,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824504,6824504,3064C,24.5,58.2,11,1,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824505,6824505,3064C,24.5,58.5,11,1,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824506,6824506,3064C,24.5,58.6,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824507,6824507,3064C,24.6,58.6,11,1,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824508,6824508,3064C,25,58,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824509,6824509,3064C,25,58.3,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824510,6824510,3064C,25,58,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824511,6824511,3064C,25,58,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824512,6824512,3064C,25,58.6,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824513,6824513,3064C,8.6,19,4,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824514,6824514,3064C,25,58.6,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824515,6824515,3064C,25,58.4,12,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824516,6824516,3064C,28,63,13,0,5/16/2025
CT2936-1/0,D68245,CTIC - CREATIVE TICKING,006824517,6824517,3064C,20,43.7,9,0,5/16/2025
C1B4613-1/0,D68254,CTIC - CREATIVE TICKING,006825408,6825408,GY90,56,53,0,0,5/16/2025
CEE4317-1FI/0,D68267,CTIC - CREATIVE TICKING,006826707,6826707,802,35.5,60.1,0,0,5/16/2025
CEE4317-1FI/0,D68267,CTIC - CREATIVE TICKING,006826708,6826708,802,33.8,57.1,0,0,5/16/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827705,6827705,204B,37.4,44,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827706,6827706,204B,41,48,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827707,6827707,204B,40.3,47,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827708,6827708,204B,40.5,48,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827709,6827709,204B,40,46,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827710,6827710,204B,40.2,45,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827711,6827711,204B,40.1,46,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827712,6827712,204B,40.7,46,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827713,6827713,204B,40,46,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827714,6827714,204B,40.2,45.3,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827715,6827715,204B,40.2,44.5,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827716,6827716,204B,41,44.6,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827717,6827717,204B,40.2,45,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827718,6827718,204B,40.6,45.2,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827719,6827719,204B,40.2,44,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827720,6827720,204B,40.5,43.5,0,0,5/19/2025
C1B3799-2/0,D68277,CTIC - CREATIVE TICKING,006827722,6827722,204B,35.3,37,0,0,5/19/2025
C1B3987-1/0,D68295,CTIC - CREATIVE TICKING,006829503,6829503,Z62725,30,67,0,0,5/19/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829701,6829701,170B,42.6,52,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829702,6829702,170B,41.8,50,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829703,6829703,170B,18.6,24,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,106829705,6829705,6082,50,63,0,0,5/23/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,106829706,6829706,6082,24,28,0,0,5/23/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829707,6829707,170B,41,49,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829708,6829708,170B,41.7,48,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829709,6829709,170B,47.5,53,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829710,6829710,170B,47,53,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829711,6829711,170B,33.8,38,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829712,6829712,170B,46.4,52,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829713,6829713,170B,49,52.3,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829714,6829714,170B,49,54.2,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829715,6829715,170B,45,50,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829716,6829716,170B,34,35,0,0,5/20/2025
C1B4033-1/0,D68297,CTIC - CREATIVE TICKING,006829721,6829721,170B,27,27,0,0,5/20/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830603,6830603,3009,34,47,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830604,6830604,3009,39,53,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830606,6830606,3009,46,61,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830609,6830609,3009,46.2,60,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830611,6830611,3009,41.4,53,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830612,6830612,3009,40.3,52.6,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830613,6830613,3009,37.2,47,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830614,6830614,3009,31.3,40,0,0,5/22/2025
CEE4638-1CE/0,D68306,CTIC - CREATIVE TICKING,006830615,6830615,3009,45,57,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830801,6830801,6080,23.5,53.4,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830802,6830802,6080,25.4,64.6,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830803,6830803,6080,23.3,59.1,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830804,6830804,6080,23.4,57.8,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830805,6830805,6080,23.4,58,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830806,6830806,6080,23.5,56.6,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830807,6830807,6080,23.7,55.1,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830808,6830808,6080,23.5,54,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830809,6830809,6080,23.4,53,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830810,6830810,6080,23.6,52.4,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830811,6830811,6080,23.3,52.2,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830812,6830812,6080,23.4,52.2,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830813,6830813,6080,23.8,52.4,0,0,5/22/2025
C1B3912-1FS/42INCH,D68308,CTIC - CREATIVE TICKING,006830814,6830814,6080,16,36.4,0,0,5/22/2025
